"HNRNPD"	"'Changes in gene activity enhance age-related deterioration'"
"HNRNPD"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CRY2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NDEL1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RARA"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TMEM123"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"VWF"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MTUS1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ZBTB18"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RYK"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NFYB"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"KIF1B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PENK"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NDST1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ZFTRAF1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CTNNBIP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DLG1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CRTC3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SEMA3B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TSC22D3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"USP46"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PFKFB1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SDHB"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NME2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GRAMD2B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RSL1D1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"OCRL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PTGES2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"OSBPL3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CTNNA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AIDA"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GLE1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CTH"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AHCYL2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"IDH1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CRYAB"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CAST"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RPS21"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FGFR3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ERGIC3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ARMCX3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TMEM9"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"LYVE1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SH3KBP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GLUD1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NOS1"	"'Association of genetic variants and gene expression levels with longevity'"
"SDC4"	"'Association of genetic variants and gene expression levels with longevity'"
"MAFF"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MCL1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FGF2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CD163"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ABR"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FAM107A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SLC25A12"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TNNT1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ADH1A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TBC1D1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ATP2A2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ITM2A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TPM3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MBNL2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ZFP36"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"IP6K3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DDX3X"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"KLF13"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RPL3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NR4A3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GADD45G"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CIRBP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TMPO"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ARL2BP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NMB"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RASGRP2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SLC25A28"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TSPYL2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SIAH1"	"'Association of genetic variants and gene expression levels with longevity'"
"ECI2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CXCL14"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"KLF6"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DNTTIP2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SFPQ"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TFDP2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EWSR1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FANCL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SLC25A27"	"'Association of genetic variants and gene expression levels with longevity'"
"CLASRP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MADD"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SOX13"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RPL22"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NPC1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SGK1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HSD11B1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DHX9"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SCAPER"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GGT7"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CLIC4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CDYL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ASL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ELAVL1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CAV1"	"'Changes in gene activity reduce mammalian lifespan'"
"CAV1"	"'Changes in gene activity enhance age-related deterioration'"
"CAV1"	"'Changes in gene activity extend mammalian lifespan'"
"CAV1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"G3BP2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ADK"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AZIN1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TRIO"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PLCE1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"THY1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PDK1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SLC43A2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FN1"	"'Changes in gene activity reduce mammalian lifespan'"
"FN1"	"'Changes in gene activity enhance age-related deterioration'"
"ARPP21"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PREPL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CDC16"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CBX4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NUDT4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PRNP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"S100A8"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PGPEP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EFS"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PAQR9"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"VGLL4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RALGAPA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"WDR6"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CHAD"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GNB5"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"BEND3"	"'Association of genetic variants and gene expression levels with longevity'"
"PRKAR1A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RBL2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ZMAT3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CKMT2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ST6GAL1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"UBE2H"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"LDLRAP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MSN"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RASA4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CDC42EP3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CXCL12"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ACTG1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PDE4A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AFG1L"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"STOM"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"S100A9"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PODXL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RTN4IP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FADS1"	"'Association of genetic variants and gene expression levels with longevity'"
"FADS1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"APOB"	"'Association of genetic variants and gene expression levels with longevity'"
"STARD13"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GNG11"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PSMD5"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MPC1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MAN1C1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ECM2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PDHA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SYNGR1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"C4B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"VEGFC"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SERPINF1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AMOTL2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ECHDC1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RPS6KA3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ATOX1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"BACE2"	"'Association of genetic variants and gene expression levels with longevity'"
"LY6G5C"	"'Association of genetic variants and gene expression levels with longevity'"
"ACOT13"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MGST2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"UBL3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DAAM1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EBF1"	"'Association of genetic variants and gene expression levels with longevity'"
"HTRA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SLC44A2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CHCHD4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"COX7C"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DAAM2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ANXA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"LSS"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MPZL2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GRHPR"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RAD50"	"'Association of genetic variants and gene expression levels with longevity'"
"RAD50"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MRPL30"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NUDT12"	"'Association of genetic variants and gene expression levels with longevity'"
"ICAM2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ANXA5"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"LPIN1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"H3-3B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"IL1B"	"'Association of genetic variants and gene expression levels with longevity'"
"ABCC4"	"'Association of genetic variants and gene expression levels with longevity'"
"CLPX"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PHLDA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NAP1L1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SORD"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TUBB2A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RAB1A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GNE"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RBM15"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CAPN2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"POLD4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GSN"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MID1IP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SPTSSA"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"BPHL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ICAM1"	"'Association of genetic variants and gene expression levels with longevity'"
"ICAM1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SLC25A19"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HP"	"'Association of genetic variants and gene expression levels with longevity'"
"HP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EIF4G3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SNTG2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ATP5MC3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ARHGEF9"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MIPEP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CALD1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TBX3"	"'Association of genetic variants and gene expression levels with longevity'"
"PDE9A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MTFP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CD2AP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PGK1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EIF4A1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EEF2K"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ELOVL5"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CHRNA7"	"'Changes in gene activity extend non-mammalian lifespan'"
"MRPS5"	"'Changes in gene activity extend non-mammalian lifespan'"
"MRPS5"	"'Changes in gene activity protect against age-related impairment'"
"MRPS5"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ADRA1A"	"'Changes in gene activity extend mammalian lifespan'"
"ADRA1A"	"'Changes in gene activity protect against age-related impairment'"
"ADRA1A"	"'Association of genetic variants and gene expression levels with longevity'"
"ADRA1B"	"'Changes in gene activity reduce mammalian lifespan'"
"AKT2"	"'Changes in gene activity extend mammalian lifespan'"
"AKT2"	"'Changes in gene activity protect against age-related impairment'"
"AKT2"	"'Changes in gene activity enhance age-related deterioration'"
"AKT2"	"'Changes in gene activity extend non-mammalian lifespan'"
"AKT2"	"'Changes in gene activity reduce non-mammalian lifespan'"
"CASP2"	"'Changes in gene activity reduce mammalian lifespan'"
"CASP2"	"'Changes in gene activity enhance age-related deterioration'"
"CDC14B"	"'Changes in gene activity enhance age-related deterioration'"
"CDC14B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DMD"	"'Changes in gene activity reduce mammalian lifespan'"
"DMD"	"'Changes in gene activity enhance age-related deterioration'"
"DMD"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NOTCH3"	"'Changes in gene activity extend non-mammalian lifespan'"
"NOTCH3"	"'Association of genetic variants and gene expression levels with longevity'"
"NOTCH3"	"'Changes in gene activity protect against age-related impairment'"
"HTR1B"	"'Changes in gene activity reduce mammalian lifespan'"
"HTR1B"	"'Changes in gene activity enhance age-related deterioration'"
"VCL"	"'Changes in gene activity extend non-mammalian lifespan'"
"VCL"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PDE4D"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TXNRD1"	"'Association of genetic variants and gene expression levels with longevity'"
"SMAD2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SMAD3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GGH"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MSH2"	"'Changes in gene activity reduce mammalian lifespan'"
"MSH2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SURF1"	"'Changes in gene activity extend mammalian lifespan'"
"SURF1"	"'Changes in gene activity protect against age-related impairment'"
"SURF1"	"'Changes in gene activity extend non-mammalian lifespan'"
"TOPORS"	"'Changes in gene activity reduce mammalian lifespan'"
"TOPORS"	"'Changes in gene activity enhance age-related deterioration'"
"TOPORS"	"'Changes in gene activity extend mammalian lifespan'"
"RPS6KB1"	"'Changes in gene activity extend mammalian lifespan'"
"RPS6KB1"	"'Changes in gene activity protect against age-related impairment'"
"RPS6KB1"	"'Association of genetic variants and gene expression levels with longevity'"
"RPS6KB1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PRKAR2B"	"'Changes in gene activity extend mammalian lifespan'"
"PRKAR2B"	"'Changes in gene activity protect against age-related impairment'"
"GDF15"	"'Changes in gene activity extend mammalian lifespan'"
"GDF15"	"'Changes in gene activity protect against age-related impairment'"
"RBM38"	"'Changes in gene activity reduce mammalian lifespan'"
"RBM38"	"'Changes in gene activity enhance age-related deterioration'"
"MSTN"	"'Changes in gene activity extend mammalian lifespan'"
"MSTN"	"'Changes in gene activity protect against age-related impairment'"
"MSTN"	"'Association of genetic variants and gene expression levels with longevity'"
"MSTN"	"'Changes in gene activity extend non-mammalian lifespan'"
"MSTN"	"'Changes in gene activity reduce non-mammalian lifespan'"
"SIGLEC12"	"'Changes in gene activity reduce mammalian lifespan'"
"SIGLEC12"	"'Changes in gene activity enhance age-related deterioration'"
"G6PD"	"'Changes in gene activity extend mammalian lifespan'"
"G6PD"	"'Changes in gene activity protect against age-related impairment'"
"G6PD"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"G6PD"	"'Changes in gene activity reduce mammalian lifespan'"
"MTBP"	"'Changes in gene activity extend mammalian lifespan'"
"MTBP"	"'Changes in gene activity protect against age-related impairment'"
"GMFB"	"'Changes in gene activity reduce mammalian lifespan'"
"GMFB"	"'Changes in gene activity enhance age-related deterioration'"
"PER2"	"'Changes in gene activity extend mammalian lifespan'"
"PER2"	"'Changes in gene activity protect against age-related impairment'"
"SOD3"	"'Changes in gene activity reduce mammalian lifespan'"
"SOD3"	"'Changes in gene activity enhance age-related deterioration'"
"SOD3"	"'Association of genetic variants and gene expression levels with longevity'"
"CDKN2B-AS1"	"'Association of genetic variants and gene expression levels with longevity'"
"TELO2"	"'Changes in gene activity extend non-mammalian lifespan'"
"FST"	"'Changes in gene activity extend mammalian lifespan'"
"FST"	"'Changes in gene activity protect against age-related impairment'"
"FST"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MAPK10"	"'Changes in gene activity extend non-mammalian lifespan'"
"MAPK10"	"'Changes in gene activity reduce non-mammalian lifespan'"
"NOTCH1"	"'Changes in gene activity extend non-mammalian lifespan'"
"NOTCH1"	"'Changes in gene activity protect against age-related impairment'"
"NOTCH2"	"'Changes in gene activity extend non-mammalian lifespan'"
"NOTCH2"	"'Changes in gene activity protect against age-related impairment'"
"TH"	"'Association of genetic variants and gene expression levels with longevity'"
"TIRAP"	"'Association of genetic variants and gene expression levels with longevity'"
"HNF4A"	"'Association of genetic variants and gene expression levels with longevity'"
"IL1RN"	"'Association of genetic variants and gene expression levels with longevity'"
"MAP3K9"	"'Association of genetic variants and gene expression levels with longevity'"
"TNKS2"	"'Association of genetic variants and gene expression levels with longevity'"
"TEP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MIR3156-3"	"'Association of genetic variants and gene expression levels with longevity'"
"AKR1C2"	"'Association of genetic variants and gene expression levels with longevity'"
"FAM13A"	"'Association of genetic variants and gene expression levels with longevity'"
"BEND4"	"'Association of genetic variants and gene expression levels with longevity'"
"EPHA6"	"'Association of genetic variants and gene expression levels with longevity'"
"ZFYVE28"	"'Association of genetic variants and gene expression levels with longevity'"
"ASIC2"	"'Association of genetic variants and gene expression levels with longevity'"
"OLFM4"	"'Association of genetic variants and gene expression levels with longevity'"
"CYP1B1"	"'Association of genetic variants and gene expression levels with longevity'"
"CYP1B1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"XRCC1"	"'Association of genetic variants and gene expression levels with longevity'"
"MRE11"	"'Association of genetic variants and gene expression levels with longevity'"
"AOX1"	"'Association of genetic variants and gene expression levels with longevity'"
"RAD23B"	"'Association of genetic variants and gene expression levels with longevity'"
"RAD23B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PRDX3"	"'Association of genetic variants and gene expression levels with longevity'"
"IDE"	"'Association of genetic variants and gene expression levels with longevity'"
"EXO1"	"'Association of genetic variants and gene expression levels with longevity'"
"GHSR"	"'Association of genetic variants and gene expression levels with longevity'"
"LONP1"	"'Association of genetic variants and gene expression levels with longevity'"
"PARK7"	"'Association of genetic variants and gene expression levels with longevity'"
"CYP19A1"	"'Association of genetic variants and gene expression levels with longevity'"
"KCNA5"	"'Association of genetic variants and gene expression levels with longevity'"
"CSMD1"	"'Association of genetic variants and gene expression levels with longevity'"
"IMPG1"	"'Association of genetic variants and gene expression levels with longevity'"
"PKHD1"	"'Association of genetic variants and gene expression levels with longevity'"
"SYDE2"	"'Association of genetic variants and gene expression levels with longevity'"
"BRD1"	"'Association of genetic variants and gene expression levels with longevity'"
"SLC39A11"	"'Association of genetic variants and gene expression levels with longevity'"
"STK10"	"'Association of genetic variants and gene expression levels with longevity'"
"ZFP69B"	"'Association of genetic variants and gene expression levels with longevity'"
"PGGT1B"	"'Association of genetic variants and gene expression levels with longevity'"
"FSTL5"	"'Association of genetic variants and gene expression levels with longevity'"
"NOTCH4"	"'Association of genetic variants and gene expression levels with longevity'"
"CYP1B1-AS1"	"'Association of genetic variants and gene expression levels with longevity'"
"LNPK"	"'Association of genetic variants and gene expression levels with longevity'"
"FRK"	"'Association of genetic variants and gene expression levels with longevity'"
"DRD2"	"'Association of genetic variants and gene expression levels with longevity'"
"SLC6A3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TOMM40"	"'Association of genetic variants and gene expression levels with longevity'"
"BTNL2"	"'Association of genetic variants and gene expression levels with longevity'"
"TNFSF8"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"C2"	"'Association of genetic variants and gene expression levels with longevity'"
"CFB"	"'Association of genetic variants and gene expression levels with longevity'"
"VASH1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AIF1"	"'Association of genetic variants and gene expression levels with longevity'"
"LRP1B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DZIP3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RAD51B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"KIF13B"	"'Association of genetic variants and gene expression levels with longevity'"
"KLRF1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ELL2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TOX"	"'Association of genetic variants and gene expression levels with longevity'"
"SLC4A4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"WWOX"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"BTBD9"	"'Association of genetic variants and gene expression levels with longevity'"
"HPCAL1"	"'Association of genetic variants and gene expression levels with longevity'"
"CLSTN2"	"'Association of genetic variants and gene expression levels with longevity'"
"CDH4"	"'Association of genetic variants and gene expression levels with longevity'"
"NLRC5"	"'Association of genetic variants and gene expression levels with longevity'"
"PARVG"	"'Association of genetic variants and gene expression levels with longevity'"
"RUNX3"	"'Association of genetic variants and gene expression levels with longevity'"
"CARS1"	"'Association of genetic variants and gene expression levels with longevity'"
"PPP2R2C"	"'Association of genetic variants and gene expression levels with longevity'"
"TAFA5"	"'Association of genetic variants and gene expression levels with longevity'"
"RAC2"	"'Association of genetic variants and gene expression levels with longevity'"
"CACNA1C"	"'Association of genetic variants and gene expression levels with longevity'"
"TGFA"	"'Association of genetic variants and gene expression levels with longevity'"
"TGFA"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SVEP1"	"'Association of genetic variants and gene expression levels with longevity'"
"NCAM2"	"'Association of genetic variants and gene expression levels with longevity'"
"IGFBP4"	"'Association of genetic variants and gene expression levels with longevity'"
"IGFBP6"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GRIK2"	"'Association of genetic variants and gene expression levels with longevity'"
"RGS7"	"'Association of genetic variants and gene expression levels with longevity'"
"SOX6"	"'Association of genetic variants and gene expression levels with longevity'"
"PFKM"	"'Association of genetic variants and gene expression levels with longevity'"
"LIMCH1"	"'Association of genetic variants and gene expression levels with longevity'"
"MACF1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PDE4DIP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TXNIP"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PRPF3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SLC27A3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PYHIN1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GPR137B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"HADHA"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EML4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NRXN1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SPTBN1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AHSA2P"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"KLF7"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"IL17RC"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ATP2B2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NR2C2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RAB5A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GOLGA4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SCN10A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FLNB"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
